location_id,time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),weather_code (wmo code),dew_point_2m_max (°C),dew_point_2m_min (°C),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),vapour_pressure_deficit_max (kPa),sunshine_duration (s)
1,2025-03-15,4.4,5.6,3.1,61,4.0,2.5,3.2,92,98,84,0.14,0.00
1,2025-03-16,5.4,8.7,3.9,53,4.2,2.8,3.5,88,95,73,0.30,4929.14
1,2025-03-17,4.9,8.1,1.6,73,4.3,-5.4,0.6,76,99,38,0.68,32207.28
1,2025-03-18,1.0,5.6,-2.6,3,-5.0,-8.9,-7.1,56,77,38,0.56,42348.47
1,2025-03-19,1.7,10.1,-3.7,1,-2.3,-6.5,-4.7,66,88,35,0.81,42468.04
1,2025-03-20,4.1,15.4,-2.8,0,1.2,-4.6,-1.5,72,97,27,1.28,42587.62
1,2025-03-21,5.6,15.7,-1.5,3,4.2,-2.3,1.0,75,95,43,1.02,40091.82
1,2025-03-22,7.4,13.8,1.4,3,5.4,0.2,3.4,77,92,54,0.73,23785.25
1,2025-03-23,9.5,14.8,5.7,61,7.9,4.4,5.9,80,97,53,0.80,29217.77
1,2025-03-24,9.8,17.1,4.1,63,6.8,3.2,4.8,74,96,39,1.19,41218.77
1,2025-03-25,8.5,14.9,3.6,61,7.4,2.5,5.3,82,97,54,0.78,40763.82
1,2025-03-26,7.7,14.8,3.3,55,6.6,2.7,4.8,84,97,56,0.75,41212.81
1,2025-03-27,9.0,15.0,3.0,51,4.6,1.2,2.3,66,100,39,1.04,34446.91
1,2025-03-28,7.7,9.9,6.3,53,6.3,1.2,3.4,75,97,60,0.48,1498.70
1,2025-03-29,7.4,9.0,5.9,61,7.9,4.2,6.1,91,98,77,0.25,0.00
1,2025-03-30,8.9,15.4,5.0,55,6.1,1.6,4.3,76,99,41,1.04,22895.08
1,2025-03-31,7.6,12.2,2.7,61,3.7,-3.5,-0.4,60,100,33,0.95,43200.00
1,2025-04-01,7.1,10.2,2.9,51,2.5,-2.3,0.2,62,75,48,0.64,11017.12
1,2025-04-02,9.5,14.1,5.7,3,3.8,1.9,3.2,66,84,49,0.82,43001.84
1,2025-04-03,10.2,16.9,4.1,51,6.2,1.5,4.3,70,100,42,1.12,43321.07
1,2025-04-04,8.8,16.3,1.6,1,3.4,0.6,2.1,66,93,39,1.12,43618.06
1,2025-04-05,10.4,20.0,1.9,3,5.7,1.4,3.1,66,97,31,1.60,36460.21
1,2025-04-06,6.5,10.3,1.8,51,4.1,-10.6,-4.6,48,76,24,0.92,34525.52
1,2025-04-07,4.3,11.9,-2.3,3,-2.0,-5.8,-4.2,58,89,29,0.97,43200.00
1,2025-04-08,5.2,11.3,-1.3,3,0.6,-2.7,-1.1,68,99,40,0.80,41584.72
1,2025-04-09,5.8,15.5,-1.9,51,4.6,-2.0,0.7,75,100,35,1.15,42006.01
1,2025-04-10,8.1,15.9,1.6,51,4.3,-1.7,1.3,68,100,30,1.26,34778.40
1,2025-04-11,10.0,21.6,0.8,3,4.3,0.4,2.0,64,99,24,1.96,44751.58
1,2025-04-12,11.6,19.6,5.3,3,5.8,1.5,4.1,63,85,37,1.44,44669.71
1,2025-04-13,10.2,16.8,4.9,51,9.1,3.0,5.2,73,90,42,1.05,17905.55
1,2025-04-14,11.6,18.1,4.9,51,10.1,4.4,7.3,77,97,52,1.00,24596.72
1,2025-04-15,12.5,15.9,10.5,61,12.8,9.6,11.1,91,98,79,0.37,5745.20
1,2025-04-16,15.0,21.5,9.6,51,11.9,7.8,10.3,77,97,41,1.51,44870.32
1,2025-04-17,13.4,19.0,9.4,63,13.6,9.4,10.8,85,100,54,1.01,17392.64
1,2025-04-18,9.0,11.5,6.3,61,10.1,6.0,8.0,94,100,78,0.30,3826.39
1,2025-04-19,10.3,17.2,4.3,3,8.1,4.3,6.2,79,100,46,1.05,37056.77
1,2025-04-20,12.6,20.2,5.3,3,8.1,4.2,6.3,69,93,38,1.47,49026.78
1,2025-04-21,14.3,21.8,7.4,51,12.1,6.2,8.3,71,92,43,1.48,46426.79
1,2025-04-22,13.1,19.8,8.2,53,12.2,7.1,9.1,78,96,50,1.15,47186.16
1,2025-04-23,12.9,17.6,8.6,63,10.9,8.1,9.8,83,99,63,0.75,46140.10
1,2025-04-24,12.8,18.9,8.6,51,10.3,5.7,8.2,75,95,52,1.06,38359.77
1,2025-04-25,9.4,11.7,7.9,63,8.4,6.1,7.7,89,98,73,0.35,0.00
1,2025-04-26,11.5,15.3,7.8,53,8.6,7.1,7.7,79,97,60,0.69,23278.85
1,2025-04-27,12.9,18.2,9.4,3,8.8,6.4,7.5,72,91,47,1.09,40403.52
1,2025-04-28,12.5,20.1,6.0,0,8.9,5.3,7.0,72,96,38,1.44,50400.00
1,2025-04-29,13.6,21.3,6.6,1,9.9,5.9,7.8,72,99,38,1.57,50400.00
1,2025-04-30,14.5,22.0,7.2,1,10.6,6.3,8.2,70,96,37,1.67,50400.00
1,2025-05-01,15.1,23.0,7.1,2,11.4,5.7,8.6,70,97,33,1.89,50400.00
1,2025-05-02,16.6,26.1,8.4,3,15.2,7.4,10.5,72,100,33,2.26,50400.00
1,2025-05-03,17.1,25.2,10.2,3,14.4,8.9,11.1,71,98,37,1.93,43611.49
1,2025-05-04,16.2,23.6,10.8,53,12.8,9.1,11.0,74,94,40,1.77,43807.13
1,2025-05-05,11.2,13.2,8.7,61,12.9,6.4,8.8,85,98,73,0.39,2773.79
1,2025-05-06,9.9,14.0,8.2,55,8.7,6.8,8.0,88,97,65,0.56,5466.56
1,2025-05-07,10.9,14.2,8.9,51,8.2,6.2,7.2,79,94,61,0.63,8153.11
1,2025-05-08,10.4,13.9,7.9,53,7.3,5.6,6.3,76,95,58,0.66,24169.01
1,2025-05-09,10.5,13.8,8.2,51,6.5,2.8,4.6,68,85,55,0.68,18093.10
1,2025-05-10,11.6,16.2,7.8,3,7.4,1.2,4.9,65,88,45,1.01,49551.98
1,2025-05-11,12.1,20.0,4.8,3,7.9,3.8,6.3,72,100,34,1.53,48387.62
1,2025-05-12,13.0,16.9,9.6,51,8.6,5.2,7.2,69,86,51,0.94,39697.37
1,2025-05-13,13.3,17.4,9.9,3,8.3,2.8,5.8,63,86,38,1.24,46478.18
1,2025-05-14,14.7,21.5,8.1,51,9.1,2.5,6.4,62,92,29,1.82,49964.69
1,2025-05-15,13.2,20.8,7.0,3,9.1,1.3,5.3,64,99,28,1.76,35199.58
1,2025-05-16,11.3,16.0,5.9,3,5.3,-5.3,-0.0,52,90,23,1.41,46244.06
1,2025-05-17,10.9,17.5,4.6,51,6.0,-0.8,3.2,64,97,29,1.43,40750.85
1,2025-05-18,12.7,19.8,5.1,51,8.9,0.1,5.0,66,100,27,1.69,50400.00
1,2025-05-19,14.9,24.0,6.9,3,9.8,-2.5,5.3,62,100,18,2.46,48456.15
1,2025-05-20,15.3,22.5,8.9,61,13.9,4.8,8.5,66,99,41,1.61,37466.12
1,2025-05-21,15.4,20.6,10.4,61,13.4,9.6,11.2,78,100,52,1.12,38296.91
1,2025-05-22,14.1,19.2,10.9,63,13.3,10.2,11.5,86,100,58,0.94,20053.30
1,2025-05-23,10.3,12.4,7.7,55,11.0,4.4,7.3,83,100,59,0.60,14940.20
1,2025-05-24,10.5,16.5,5.4,51,7.2,1.4,4.9,73,100,37,1.18,47381.23
1,2025-05-25,11.4,17.1,5.2,3,9.1,3.8,6.2,74,100,44,1.08,25792.15
1,2025-05-26,13.9,20.6,7.5,61,11.8,7.5,9.6,78,100,47,1.29,47534.19
1,2025-05-27,14.9,21.0,10.0,51,11.2,5.6,9.3,73,99,37,1.57,43463.86
1,2025-05-28,15.8,23.0,9.3,61,14.9,6.2,9.4,71,100,34,1.82,39928.01
1,2025-05-29,15.8,21.8,9.9,51,12.6,2.2,7.0,62,100,28,1.88,49113.16
1,2025-05-30,18.8,26.4,13.4,3,13.9,6.2,9.0,56,80,28,2.49,44668.97
1,2025-05-31,19.7,28.4,10.8,3,14.4,5.8,10.5,63,100,24,2.93,51030.29
1,2025-06-01,21.6,30.4,13.6,51,14.4,8.2,12.3,61,96,26,3.18,50716.15
1,2025-06-02,20.4,28.1,14.4,51,15.6,12.9,14.4,71,100,41,2.20,46800.00
1,2025-06-03,18.7,23.4,15.4,65,16.5,13.9,15.5,82,98,60,1.14,29921.79
1,2025-06-04,19.7,26.8,13.3,3,15.0,10.1,12.7,69,100,36,2.27,50607.20
1,2025-06-05,19.9,26.3,13.9,3,13.6,9.1,12.0,64,89,34,2.25,51636.94
1,2025-06-06,20.3,28.1,12.6,3,14.9,10.6,12.6,66,95,34,2.50,51608.00
1,2025-06-07,21.3,27.9,14.1,3,14.7,10.2,12.6,63,99,34,2.47,51580.50
1,2025-06-08,19.2,25.0,15.4,63,15.1,9.4,12.5,66,84,47,1.65,42717.25
1,2025-06-09,17.3,21.1,14.3,53,14.4,6.8,10.6,68,99,41,1.43,33688.23
1,2025-06-10,17.8,25.6,10.0,3,13.9,9.4,10.8,67,99,38,2.01,47534.51
1,2025-06-11,21.3,29.9,13.1,3,13.4,5.9,10.9,58,97,24,3.17,50626.98
1,2025-06-12,21.7,28.2,15.8,3,11.4,7.8,10.1,49,66,34,2.54,51866.42
1,2025-06-13,22.2,30.0,14.6,2,12.9,9.2,11.3,54,90,28,3.02,52641.32
1,2025-06-14,23.4,31.5,15.3,2,12.4,10.7,11.6,51,82,28,3.33,52233.29
1,2025-06-15,24.8,32.9,15.6,3,14.9,8.1,12.0,50,87,22,3.93,51826.81
1,2025-06-16,21.2,26.3,17.5,53,17.6,8.1,14.0,67,91,31,2.35,26415.54
1,2025-06-17,19.6,24.5,15.6,3,13.0,8.2,10.2,56,75,37,1.89,48381.46
1,2025-06-18,21.0,29.2,12.9,3,15.9,9.5,11.8,60,90,31,2.80,52990.01
1,2025-06-19,23.9,32.2,15.3,1,15.8,7.2,12.5,56,97,22,3.77,52590.70
1,2025-06-20,22.8,26.8,18.2,51,13.9,9.9,11.6,51,74,38,2.20,51795.97
1,2025-06-21,22.7,28.0,18.0,3,10.3,5.8,8.0,40,56,24,2.87,48942.03
1,2025-06-22,23.0,31.5,13.9,0,12.8,3.3,9.1,47,79,17,3.83,53776.06
1,2025-06-23,24.6,33.2,16.5,51,16.1,9.1,14.0,56,89,23,3.93,47806.02
1,2025-06-24,25.1,32.0,18.3,51,16.6,11.8,14.8,56,87,29,3.34,52993.88
1,2025-06-25,26.4,34.0,18.4,3,17.4,10.1,14.7,54,90,23,4.09,53000.71
1,2025-06-26,26.1,32.8,19.6,53,19.1,12.4,16.7,61,94,31,3.39,48274.88
1,2025-06-27,23.0,28.2,17.9,65,18.0,12.9,15.6,67,98,42,2.23,50650.10
1,2025-06-28,25.0,31.6,18.9,3,17.7,10.9,14.3,56,87,28,3.34,52077.62
1,2025-06-29,26.2,33.5,17.9,3,15.4,9.8,13.4,50,81,23,3.98,53042.21
1,2025-06-30,27.0,34.5,19.1,3,17.1,6.9,14.0,50,83,18,4.47,43643.83
1,2025-07-01,25.5,32.6,19.4,61,17.5,9.6,14.1,53,79,25,3.59,44949.82
1,2025-07-02,25.6,34.3,17.3,1,16.2,8.6,12.1,49,86,21,4.29,53492.10
1,2025-07-03,26.1,35.5,17.1,3,14.9,4.0,11.4,47,86,14,4.89,49502.91
1,2025-07-04,24.6,32.9,19.8,53,18.0,12.1,15.3,59,79,28,3.59,48037.37
1,2025-07-05,23.5,29.8,17.6,3,18.0,12.6,15.3,64,97,35,2.71,44338.24
1,2025-07-06,22.9,30.4,16.6,51,17.4,13.6,15.6,67,98,36,2.79,36554.64
1,2025-07-07,19.0,22.6,16.0,63,18.1,12.1,15.3,81,99,52,1.32,22740.93
1,2025-07-08,14.8,16.8,12.8,63,15.6,7.8,11.6,82,98,58,0.77,2991.68
1,2025-07-09,16.5,21.6,12.3,3,8.7,4.2,6.9,55,75,34,1.71,52761.79
1,2025-07-10,16.9,22.2,10.7,3,12.2,6.4,9.1,64,97,36,1.72,49079.88
1,2025-07-11,16.5,21.1,12.2,53,12.8,9.8,11.3,73,92,48,1.29,48796.27
1,2025-07-12,17.3,23.8,11.7,3,14.1,10.7,12.1,75,99,44,1.66,39275.11
1,2025-07-13,20.0,27.5,13.8,51,15.6,12.1,13.8,71,99,39,2.25,51393.96
1,2025-07-14,20.9,30.1,14.2,53,16.8,9.8,14.6,72,100,28,3.06,49645.08
1,2025-07-15,21.8,28.9,15.1,3,16.8,10.6,14.2,67,100,32,2.69,45398.25
1,2025-07-16,18.6,21.8,15.6,61,17.4,12.6,15.7,84,97,56,1.14,18661.65
1,2025-07-17,18.3,22.9,13.9,55,15.0,7.9,11.8,70,99,39,1.71,51341.11
1,2025-07-18,19.4,27.2,11.9,3,16.3,9.1,12.4,68,100,32,2.45,48886.24
1,2025-07-19,21.2,28.9,13.8,3,17.5,13.6,15.3,73,100,43,2.27,50400.00
1,2025-07-20,23.4,30.4,17.6,53,18.1,12.8,16.6,70,98,34,2.86,50648.32
1,2025-07-21,22.9,29.9,16.9,51,17.9,13.1,15.6,67,94,38,2.59,47451.96
1,2025-07-22,21.4,27.2,15.0,2,16.3,11.1,13.6,64,89,39,2.16,51077.44
1,2025-07-23,21.6,26.9,16.6,51,17.7,13.1,15.8,72,100,43,1.99,49629.68
1,2025-07-24,21.0,26.2,16.0,51,17.2,14.4,15.8,74,94,49,1.69,49547.20
1,2025-07-25,19.1,23.6,16.1,63,17.1,14.9,15.9,83,100,59,1.20,14599.77
1,2025-07-26,18.9,22.1,16.9,63,17.4,15.8,16.6,87,98,69,0.81,29619.71
1,2025-07-27,19.4,24.5,16.4,51,16.5,14.1,15.4,80,97,53,1.46,32400.00
1,2025-07-28,17.0,21.5,14.1,55,15.4,12.4,14.0,84,97,59,1.04,13528.19
1,2025-07-29,16.6,19.8,14.3,51,14.4,9.6,12.6,78,96,58,0.97,16059.34
1,2025-07-30,16.7,22.6,11.0,3,12.6,4.4,9.9,70,100,31,1.90,47176.37
1,2025-07-31,18.1,24.2,12.1,51,14.2,9.1,11.9,71,100,38,1.87,49870.10
1,2025-08-01,18.4,25.0,13.1,51,16.2,10.1,13.6,77,99,40,1.87,40393.55
1,2025-08-02,16.3,20.4,13.8,61,15.6,12.9,14.3,89,100,68,0.78,9246.32
1,2025-08-03,16.0,20.4,13.9,55,14.7,11.4,13.1,84,99,58,1.00,25648.12
1,2025-08-04,16.7,23.5,11.8,3,14.1,8.8,11.9,76,100,39,1.77,30145.47
1,2025-08-05,18.6,26.4,10.9,3,17.0,10.9,13.1,74,100,40,2.04,49136.55
1,2025-08-06,18.9,22.8,16.2,63,16.9,10.2,14.1,77,100,45,1.52,35400.95
1,2025-08-07,19.2,26.0,12.4,3,15.0,10.5,12.3,67,90,44,1.88,50400.00
1,2025-08-08,22.2,31.9,13.9,3,16.3,11.7,14.2,66,100,32,3.17,47940.75
1,2025-08-09,25.1,34.1,16.9,0,16.5,11.9,14.7,59,92,26,3.93,50400.00
1,2025-08-10,26.7,35.0,18.2,2,17.4,10.9,14.8,54,93,23,4.28,50400.00
1,2025-08-11,24.7,30.4,19.9,2,17.7,12.1,14.4,55,84,35,2.82,50338.86
1,2025-08-12,24.0,31.4,16.6,0,14.7,12.4,13.5,55,85,32,3.13,50263.70
1,2025-08-13,24.8,33.1,16.8,1,16.2,11.1,14.1,57,91,26,3.74,49685.88
1,2025-08-14,25.5,33.5,17.7,1,17.1,9.6,13.7,55,94,25,3.86,50113.70
1,2025-08-15,25.0,32.5,17.4,0,15.5,9.7,13.0,52,85,26,3.64,50038.94
1,2025-08-16,23.9,31.6,17.7,2,16.5,10.2,14.1,58,89,28,3.33,49964.01
1,2025-08-17,21.1,27.9,16.4,3,16.4,12.0,14.3,68,91,37,2.34,46597.68
1,2025-08-18,20.1,26.0,15.1,51,15.7,9.6,13.1,68,99,37,2.13,48428.83
1,2025-08-19,21.4,28.5,14.9,3,13.6,9.6,11.5,57,90,32,2.61,46800.00
1,2025-08-20,20.9,29.1,14.8,63,16.8,13.4,14.5,70,97,39,2.46,43430.99
1,2025-08-21,18.8,24.1,16.2,63,17.9,15.9,16.9,90,99,62,1.15,21349.35
1,2025-08-22,18.7,24.0,16.1,53,16.5,7.9,13.6,76,100,36,1.93,32112.62
1,2025-08-23,16.4,21.9,13.1,63,13.2,9.6,12.3,79,98,49,1.31,41823.78
1,2025-08-24,15.3,20.9,10.9,51,12.7,5.9,10.0,74,100,38,1.52,47768.30
1,2025-08-25,15.8,23.7,10.1,3,12.5,8.6,10.6,75,100,38,1.81,45819.54
1,2025-08-26,18.1,26.6,11.6,3,15.3,10.9,12.7,75,100,37,2.19,45059.88
1,2025-08-27,20.4,28.3,14.0,3,16.4,12.7,14.7,74,100,38,2.38,41697.47
1,2025-08-28,21.8,28.2,16.1,51,16.5,13.5,15.4,70,98,40,2.28,43239.88
1,2025-08-29,20.3,26.0,15.8,51,16.7,14.5,15.6,77,96,50,1.68,28565.53
1,2025-08-30,16.9,21.4,14.6,61,15.3,12.2,14.3,86,98,62,0.94,25197.99
1,2025-08-31,17.5,24.6,12.5,3,13.8,6.9,11.2,72,100,32,2.09,43838.82
1,2025-09-01,18.5,27.5,11.8,3,15.1,10.2,12.7,73,99,34,2.43,43137.43
1,2025-09-02,17.6,22.6,14.1,63,18.0,13.4,15.0,86,97,61,1.03,19358.42
1,2025-09-03,18.0,22.9,14.6,51,14.9,11.4,13.6,78,99,48,1.44,43568.15
1,2025-09-04,18.6,26.5,13.0,3,15.9,11.4,13.5,76,100,39,2.11,43623.31
1,2025-09-05,18.3,26.0,14.1,63,16.2,9.9,14.3,81,100,45,1.83,38490.21
1,2025-09-06,16.5,22.0,12.4,51,12.6,8.8,10.4,69,86,45,1.39,43398.79
1,2025-09-07,15.8,20.5,11.9,3,14.2,10.4,12.0,79,98,60,0.97,25255.64
1,2025-09-08,17.9,25.5,12.3,3,15.1,10.5,13.1,77,100,39,2.00,40165.72
1,2025-09-09,18.2,24.8,12.7,51,16.1,12.6,14.0,79,100,48,1.63,30482.07
1,2025-09-10,16.5,17.6,14.8,63,17.1,13.9,15.9,96,99,91,0.18,149.53
1,2025-09-11,17.3,22.2,13.6,51,15.1,13.4,14.0,83,99,59,1.09,43200.00
1,2025-09-12,16.6,22.5,13.5,55,15.6,12.9,14.2,87,100,64,0.98,38909.38
1,2025-09-13,17.2,22.9,13.5,51,15.3,13.3,14.3,84,100,57,1.20,34000.82
1,2025-09-14,17.5,21.9,14.4,61,15.1,10.8,13.5,79,96,49,1.34,42196.85
1,2025-09-15,17.7,25.6,12.4,3,15.8,10.9,13.4,78,93,49,1.68,43200.00
1,2025-09-16,15.9,18.8,13.8,63,15.8,11.6,14.2,90,100,64,0.77,13750.15
1,2025-09-17,15.6,20.4,12.7,51,13.1,8.2,11.3,78,100,46,1.29,37840.05
1,2025-09-18,17.1,24.2,11.5,3,16.8,10.2,12.9,78,100,52,1.44,43200.00
1,2025-09-19,17.9,25.1,12.8,3,17.4,12.8,14.5,83,100,53,1.49,43200.00
1,2025-09-20,18.2,26.7,13.0,3,18.8,12.9,14.9,84,100,50,1.73,38733.09
1,2025-09-21,17.8,26.5,12.8,3,15.7,12.6,14.1,82,100,46,1.88,40319.82
1,2025-09-22,17.3,24.1,12.1,3,14.4,11.4,13.1,79,100,45,1.66,35339.63
1,2025-09-23,15.7,18.9,14.2,63,16.3,13.4,14.4,92,99,74,0.56,940.80
1,2025-09-24,13.8,16.2,12.4,63,14.1,11.9,12.8,94,98,76,0.44,4325.32
1,2025-09-25,13.4,18.0,11.0,61,12.3,8.9,10.9,85,99,64,0.75,39958.45
1,2025-09-26,13.1,18.2,10.0,63,11.9,9.8,10.8,87,100,65,0.73,29160.99
1,2025-09-27,13.1,16.7,10.5,51,11.4,9.3,10.2,83,96,65,0.65,35495.83
1,2025-09-28,12.7,16.9,9.1,51,11.1,8.9,9.8,84,100,61,0.75,28507.88
1,2025-09-29,11.7,16.5,8.4,61,10.6,8.2,9.7,88,100,68,0.60,35182.11
1,2025-09-30,11.0,13.1,9.6,53,10.1,6.8,8.1,83,94,72,0.42,954.97
1,2025-10-01,9.7,13.5,7.6,55,7.5,0.7,4.9,74,95,42,0.90,38329.62
1,2025-10-02,8.1,12.9,3.5,3,4.6,-0.7,2.2,70,100,40,0.86,38774.03
1,2025-10-03,6.4,12.9,1.8,3,3.0,-1.4,1.6,75,99,37,0.93,35739.98
1,2025-10-04,5.4,10.9,1.0,3,5.5,-0.9,2.2,81,98,59,0.54,23571.37
1,2025-10-05,7.1,8.4,4.9,63,6.9,4.0,5.5,90,97,78,0.24,7938.13
1,2025-10-06,8.1,14.7,4.0,3,5.4,1.2,3.9,78,99,40,1.01,30811.61
1,2025-10-07,9.7,15.9,4.8,3,6.7,4.6,5.5,78,100,49,0.93,36334.28
1,2025-10-08,10.5,17.8,5.3,3,10.2,5.2,7.7,84,100,59,0.83,34774.51
1,2025-10-09,10.6,15.6,6.7,63,11.5,6.7,9.3,92,100,73,0.49,19335.40
1,2025-10-10,12.6,18.5,9.3,3,11.2,8.6,9.8,85,100,54,0.96,33116.89
1,2025-10-11,11.6,18.5,6.7,3,10.4,6.5,8.5,84,100,55,0.96,36000.00
1,2025-10-12,10.1,15.1,6.8,3,10.1,6.6,8.3,89,100,69,0.53,23894.89
1,2025-10-13,10.5,15.4,6.5,3,9.1,6.4,7.7,84,100,64,0.63,25200.00
1,2025-10-14,12.2,16.8,8.2,3,10.1,6.9,8.6,80,97,53,0.90,34804.14
1,2025-10-15,10.6,15.4,7.0,3,8.6,6.2,7.4,82,100,54,0.80,29976.45
1,2025-10-16,10.6,14.6,7.5,3,8.5,5.6,6.9,80,95,54,0.76,34330.47
1,2025-10-17,8.8,13.9,5.6,3,7.2,5.0,5.9,84,99,56,0.70,25200.00
1,2025-10-18,9.0,14.7,5.1,3,7.2,2.5,4.9,79,100,44,0.94,35414.60
1,2025-10-19,8.3,12.1,5.8,3,5.6,4.1,4.7,80,95,60,0.57,24740.59
1,2025-10-20,8.1,13.5,4.1,3,8.2,3.9,5.6,85,100,65,0.55,15128.70
1,2025-10-21,11.0,14.9,7.5,53,11.1,6.5,8.7,86,94,70,0.51,9673.62
1,2025-10-22,12.6,18.1,9.1,3,10.8,8.1,9.5,83,96,55,0.94,34893.83
1,2025-10-23,10.4,16.5,6.5,63,13.2,5.1,8.8,90,100,70,0.56,14278.83
1,2025-10-24,7.2,12.9,3.3,63,6.1,2.4,4.5,84,99,60,0.58,34875.18
1,2025-10-25,6.0,11.9,1.1,3,5.8,0.9,3.5,85,100,63,0.51,35582.71
1,2025-10-26,6.3,13.4,3.2,63,7.7,3.0,5.0,92,100,61,0.60,9774.70
1,2025-10-27,5.7,11.6,1.8,55,4.0,0.7,2.5,82,100,47,0.72,28333.95
1,2025-10-28,6.2,14.1,0.8,3,6.7,0.8,2.9,82,100,49,0.81,33978.66
1,2025-10-29,6.5,13.6,0.6,3,8.7,0.3,4.5,88,100,68,0.50,32481.00
1,2025-10-30,11.4,16.0,7.2,51,12.9,6.2,9.6,89,97,81,0.34,10530.58
1,2025-10-31,12.2,18.1,9.4,53,13.6,8.7,10.5,90,100,71,0.61,21403.50
1,2025-11-01,11.8,18.8,7.6,3,12.0,7.3,9.6,88,100,62,0.83,26893.45
1,2025-11-02,12.5,16.5,9.1,51,13.0,8.1,10.7,89,95,78,0.41,9875.41
1,2025-11-03,9.0,13.5,3.5,63,11.1,-0.1,4.8,78,99,40,0.93,30986.62
1,2025-11-04,4.4,10.4,0.8,3,4.1,-0.2,2.0,86,100,58,0.54,32680.34
1,2025-11-05,3.1,9.1,-0.4,3,4.1,-0.9,1.5,90,100,69,0.36,32441.32
1,2025-11-06,1.8,7.4,-1.2,3,1.1,-2.5,-0.4,87,99,59,0.42,32722.35
1,2025-11-07,2.1,5.7,-0.6,3,3.8,-0.8,1.4,96,100,87,0.12,25109.91
1,2025-11-08,5.6,9.0,3.2,3,4.8,2.8,3.8,89,100,71,0.33,24374.87
1,2025-11-09,4.1,9.4,1.2,3,4.8,1.0,2.5,90,100,70,0.36,28609.18
1,2025-11-10,3.7,9.1,0.7,3,4.4,0.6,2.3,92,100,70,0.34,25491.15
1,2025-11-11,3.5,8.9,0.8,3,4.8,0.4,2.3,92,100,75,0.28,23169.97
1,2025-11-12,2.9,7.8,0.0,3,3.8,-0.4,1.6,92,100,74,0.27,27131.94
1,2025-11-13,3.0,9.4,-0.4,3,2.8,-1.0,0.6,85,100,60,0.47,30303.63
1,2025-11-14,3.3,11.3,-0.8,3,3.7,-1.1,1.4,88,99,59,0.55,30013.40
1,2025-11-15,4.1,9.4,0.8,51,6.1,-0.2,2.6,90,99,79,0.24,18000.00
1,2025-11-16,6.7,13.1,2.0,53,9.6,1.5,5.3,91,96,78,0.33,22500.14
1,2025-11-17,7.3,8.6,3.8,65,8.1,2.2,6.6,95,98,89,0.11,0.00
1,2025-11-18,2.6,5.4,0.7,73,2.3,-2.8,-0.1,84,98,56,0.40,28010.81
1,2025-11-19,0.6,2.7,-2.3,51,0.9,-3.5,-1.3,88,100,73,0.20,24486.56
1,2025-11-20,0.3,3.5,-2.8,73,0.3,-3.3,-1.6,87,98,66,0.27,10331.16
1,2025-11-21,0.7,2.7,-0.7,73,1.0,-4.3,-0.7,91,98,76,0.17,0.00
1,2025-11-22,0.5,2.5,-1.0,3,-4.9,-9.6,-7.8,55,73,41,0.44,0.00
1,2025-11-23,-1.7,2.7,-4.2,3,-4.9,-11.1,-8.0,65,94,37,0.47,31091.06
1,2025-11-24,-0.4,3.8,-4.8,51,0.4,-7.1,-3.7,79,97,57,0.34,1144.69
1,2025-11-25,1.6,2.7,0.6,71,2.3,-0.1,1.1,97,99,93,0.04,0.00
1,2025-11-26,2.9,7.2,0.9,51,2.8,-3.2,0.1,83,100,56,0.39,23317.77
1,2025-11-27,0.4,5.6,-2.7,2,-2.2,-4.7,-3.6,76,89,51,0.45,29418.93
1,2025-11-28,-1.6,2.9,-3.8,3,-3.3,-6.9,-4.7,81,99,48,0.39,27569.32
1,2025-11-29,-1.8,4.2,-5.2,3,-3.6,-6.1,-5.1,80,99,48,0.43,27665.68
1,2025-11-30,-0.7,4.9,-3.7,3,-0.7,-4.4,-2.6,87,99,67,0.29,27764.62
1,2025-12-01,-0.0,2.7,-3.0,3,0.5,-3.4,-1.3,91,97,79,0.15,10503.86
1,2025-12-02,0.4,3.6,-1.8,3,0.8,-2.5,-0.7,92,100,81,0.15,22478.74
1,2025-12-03,1.2,3.0,0.0,71,2.2,-1.0,0.7,96,100,91,0.06,841.83
1,2025-12-04,1.8,3.3,1.2,55,2.2,0.9,1.4,97,100,92,0.06,146.73
1,2025-12-05,1.6,3.5,0.6,73,2.2,0.4,1.2,97,100,91,0.07,0.00
1,2025-12-06,2.7,5.2,0.9,3,2.7,0.6,1.6,93,100,80,0.17,6170.08
1,2025-12-07,2.3,5.6,0.4,3,2.3,0.4,1.5,95,100,80,0.18,18047.36
1,2025-12-08,2.8,7.1,0.9,51,4.0,0.9,1.9,94,100,79,0.21,21600.00
1,2025-12-09,1.4,4.8,-0.5,3,3.3,-0.6,1.0,98,100,90,0.09,20072.06
1,2025-12-10,1.3,5.2,-0.4,3,2.4,-0.6,0.3,94,100,78,0.19,23664.14
1,2025-12-11,0.2,4.1,-2.0,3,0.1,-2.5,-1.4,90,99,70,0.24,23411.70
1,2025-12-12,-0.4,3.2,-2.0,3,0.9,-2.2,-1.1,95,99,84,0.13,24022.71
1,2025-12-13,-0.2,3.2,-2.2,3,0.2,-2.4,-1.3,93,99,79,0.16,21600.00
